w,d,ts
0.1484968262254465,818.1818181818181,26.783013041068056
0.16297508346206444,818.1818181818181,24.403683979576662
0.1788649529057435,818.1818181818181,22.23572795420249
0.19630406500402714,818.1818181818181,20.260367166985358
0.21544346900318845,818.1818181818181,18.460491987782145
0.23644894126454083,818.1818181818181,16.820512758835488
0.25950242113997374,818.1818181818181,15.32622476461629
0.2848035868435802,818.1818181818181,13.964685197373253
0.3125715849688237,818.1818181818181,12.724101052723787
0.3430469286314919,818.1818181818181,11.593726984291802
0.37649358067924693,818.1818181818181,10.563772232657838
0.41320124001153385,818.1818181818181,9.625315822484788
0.4534878508128584,818.1818181818181,8.770229293297268
0.49770235643321115,818.1818181818181,7.991106294645539
0.5462277217684343,818.1818181818181,7.281198435841065
